cid,acname,acqualifier,acvalue
46232064,Ki,=,1.612
46231992,Ki,=,0.079
11269330,Ki,=,0.756
107930,Ki,=,0.98
11439190,Ki,=,1.328
46231925,Ki,=,0.217
46231993,Ki,=,0.223
46231995,Ki,=,0.618
46231926,Ki,=,0.069
46232065,Ki,=,0.312
46216855,Ki,=,0.093
46231784,Ki,=,0.44
46232134,Ki,=,0.089
46233135,Ki,=,0.0414
172267,Ki,=,0.0588
24754542,Ki,=,0.026
46180160,Ki,=,0.00374
45140377,Ki,=,0.0207
46233097,Ki,=,0.086
1219,Ki,=,0.202
45140376,Ki,=,0.0159
45140376,Ki,=,0.00455
45140377,Ki,=,0.00375
45140377,Ki,=,0.0138
45140377,EC50,=,0.00451
45140376,EC50,=,0.00169
5095,EC50,=,0.304
681,EC50,=,0.209
3559,Ki,=,0.001
135398745,Ki,=,0.0061
9795741,Ki,=,0.755
22397846,Ki,=,0.069
22397839,Ki,=,0.035
45380179,Ki,=,0.431
6005,Ki,=,0.00062
681,Ki,=,0.0029
208951,Ki,=,4e-05
5311189,Ki,=,0.0174
10015867,Ki,=,0.0046
12988959,Ki,=,0.349
60795,Ki,=,0.0028
9795739,Ki,=,7.521
11529282,Ki,=,0.664
22397829,Ki,=,0.392
9795741,Ki,=,3.884
22397846,Ki,=,0.721
22397839,Ki,=,0.285
45380179,Ki,=,1.923
22397829,Ki,=,0.841
10015867,Ki,=,0.115
3559,Ki,=,0.0019
135398745,Ki,=,0.032
60795,Ki,=,0.0026
12988959,Ki,=,2.57
5311189,Ki,=,2.268
6005,Ki,=,0.244
681,Ki,=,2.1
208951,Ki,=,0.0001
11529282,Ki,=,1.211
208951,Ki,=,0.0022
25067564,Ki,=,2.91
10333842,Ki,=,0.114
10015045,Ki,=,0.208
24766199,Ki,=,0.235
46882050,Ki,=,0.03981
46881412,EC50,=,0.12589
46881412,Ki,=,0.19953
46882007,Ki,=,0.000631
46882052,EC50,=,0.000631
46882052,Ki,=,0.007943
46881467,EC50,=,0.50119
46882009,Ki,=,0.02512
46881465,Ki,=,0.63096
46882004,EC50,=,0.001
46882004,Ki,=,0.01
46882009,EC50,=,0.01
46881464,Ki,=,0.63096
46881409,EC50,=,0.007943
46881409,Ki,=,0.1
46881411,EC50,=,0.12589
46881411,Ki,=,0.39811
46881466,Ki,=,0.01995
46881408,EC50,=,0.01
46881408,Ki,=,0.01585
46881463,EC50,=,0.000631
46881463,Ki,=,0.07943
46882005,EC50,=,0.002512
46882005,Ki,=,0.01585
46882006,EC50,=,0.05012
46882006,Ki,=,0.1
46882054,EC50,=,0.01
46882054,Ki,=,0.0631
46881410,Ki,=,0.63096
46882051,Ki,=,0.001585
46882053,EC50,=,0.0007943
46882053,Ki,=,0.002512
46881413,Ki,=,0.63096
46882049,Ki,=,0.05012
45379515,Ki,=,1.476
45379369,Ki,=,0.004
45379377,Ki,=,4.458
45379370,Ki,=,0.0551
46888927,Ki,=,0.0083
46888928,Ki,=,0.008
46888986,Ki,=,0.018
46889041,Ki,=,0.007
46889015,Ki,=,0.0063
46888926,Ki,=,0.0086
3559,Ki,=,0.003
46888984,Ki,=,0.019
46888925,Ki,=,0.0086
46889016,Ki,=,0.011
46889014,Ki,=,0.016
46888985,Ki,=,0.0025
46889013,Ki,=,0.009
46888983,Ki,=,0.009
46882520,Ki,=,0.39811
46882458,Ki,=,0.1
46882522,Ki,=,0.63096
46882521,Ki,=,0.63096
44626632,Ki,=,0.19953
44626632,Ki,=,0.15849
44627242,Ki,=,1.58489
44627242,Ki,=,0.03162
44627242,Ki,=,0.01259
44626738,Ki,=,1.25893
24743758,Ki,=,0.25119
44626740,Ki,=,0.79433
44626740,Ki,=,0.19953
44627240,Ki,=,0.15849
44626639,Ki,=,3.98107
44626637,Ki,=,1.99526
44626637,Ki,=,0.79433
44626637,Ki,=,0.31623
44627357,Ki,=,0.63096
44627357,Ki,=,0.07943
44626641,Ki,=,6.30957
44627355,Ki,=,0.25119
44627355,Ki,=,0.12589
44627355,Ki,=,0.0631
44627351,Ki,=,1
44627351,Ki,=,0.1
44627351,Ki,=,0.03162
44627353,Ki,=,0.79433
44627353,Ki,=,0.15849
24743758,Ki,=,0.63096
11584660,Ki,=,0.31623
44626527,Ki,=,0.50119
44626527,Ki,=,0.39811
44627025,Ki,=,0.12589
44627133,Ki,=,0.03162
11397777,Ki,=,0.25119
44627466,Ki,=,0.63096
44627022,Ki,=,0.19953
11213136,Ki,=,0.07943
44627123,Ki,=,0.31623
44627123,Ki,=,0.15849
44627468,Ki,=,0.31623
11477018,Ki,=,0.63096
11225043,Ki,=,0.1
44626530,Ki,=,0.15849
44626530,Ki,=,0.01995
44627131,Ki,=,0.19953
44627131,Ki,=,0.15849
44626929,Ki,=,0.12589
44627470,Ki,=,0.25119
44627470,Ki,=,0.15849
5311096,Ki,=,0.39811
44627120,Ki,=,0.50119
44627120,Ki,=,0.1
44627359,Ki,=,0.03162
44627359,Ki,=,0.01259
44627023,Ki,=,0.07943
44627240,Ki,=,1
11397017,Ki,=,0.19953
11260032,Ki,=,0.50119
44627127,Ki,=,0.50119
44627127,Ki,=,0.1
44627127,Ki,=,0.05012
11305766,Ki,=,0.39811
44627033,Ki,=,0.25119
44627033,Ki,=,0.12589
44627129,Ki,=,0.50119
44627129,Ki,=,0.39811
44627129,Ki,=,0.31623
11272440,Ki,=,0.63096
11751828,Ki,=,0.31623
44626734,Ki,=,5.01187
44626734,Ki,=,1.25893
44626734,Ki,=,0.39811
44626744,Ki,=,0.15849
46880586,Kd,=,0.74131
45109862,IC50,=,1.071
45278805,IC50,=,2.542
45278882,IC50,=,3.736
49798872,Ki,=,0.0714
49798877,Ki,=,0.0042
49799694,Ki,=,0.0233
49798856,Ki,=,0.008
49798873,Ki,=,0.002
49799708,Ki,=,0.0277
49798800,Ki,=,0.0173
49798836,Ki,=,0.0024
49798796,Ki,=,0.061
49798852,Ki,=,0.0378
49798854,Ki,=,0.0071
133633,Ki,=,0.01
49799688,Ki,=,0.0009
49798832,Ki,=,0.0468
49798879,Ki,=,0.0025
49798811,Ki,=,0.0143
30982708,Ki,=,0.0048
11560697,Ki,=,0.0023
49799692,Ki,=,0.0138
49799712,Ki,=,0.0125
49799714,Ki,=,0.212
49798878,Ki,=,0.0042
49799686,Ki,=,0.0038
49798798,Ki,=,0.254
49798834,Ki,=,0.0066
49798838,Ki,=,0.0136
3559,Ki,=,0.0011
49799689,Ki,=,0.0009
49799690,Ki,=,1.396
11996303,Ki,=,0.15849
11996303,Ki,=,0.25119
44626929,Ki,=,0.12589
11996304,Ki,=,0.12589
11996304,Ki,=,0.03162
44627133,Ki,=,0.03162
16362,Kd,=,0.029
46914487,Ki,=,2.7
46914621,Ki,=,4.542
46914620,Ki,=,6.005
46914773,Ki,=,2.281
46914771,Ki,=,4.868
46914926,Ki,=,2.92
46914486,Ki,=,5.728
46914485,Ki,=,5.122
46914775,Ki,=,2.977
49864336,Ki,=,0.0465
46934426,Ki,=,0.254
42266865,Ki,=,0.89
42388639,Ki,=,0.132
49864360,Ki,=,0.121
49864359,Ki,=,0.438
46934427,Ki,=,0.099
16123136,Ki,=,0.25119
44626929,Ki,=,0.12589
49865589,Ki,=,0.50119
49865623,Ki,=,0.50119
49865623,Ki,=,0.79433
16123464,Ki,=,1
16123462,Ki,=,0.05012
16123138,Ki,=,0.0631
16123241,Ki,=,0.0631
16123347,Ki,=,0.31623
16123140,Ki,=,0.1
16123247,Ki,=,0.05012
16123353,Ki,=,0.12589
49865639,Ki,=,0.011
24805674,Ki,=,0.0056
11496213,Ki,=,0.00059
11554490,Ki,=,0.001
11668565,Ki,=,0.0025
49865600,Ki,=,0.0004
11590801,Ki,=,0.0016
49865640,Ki,=,0.032
11705395,Ki,=,0.0031
11511026,Ki,=,0.0006
11711943,Ki,=,0.0096
11568725,Ki,=,0.00055
11584530,Ki,=,0.00076
49865601,Ki,=,0.017
49865641,Ki,=,0.012
49865668,Ki,=,0.001
11633992,Ki,=,0.013
49865599,Ki,=,0.0008
11655403,Ki,=,0.0011
11567620,Ki,=,0.0015
25068797,Ki,=,0.0247
25069354,Ki,=,0.0223
25069125,Ki,=,0.00208
46946859,Ki,=,0.00739
25069181,Ki,=,0.000576
52941423,Ki,=,0.00303
25068907,Ki,=,0.0136
25069242,Ki,=,0.00186
25069300,Ki,=,0.0138
25069356,Ki,=,0.0158
25069239,Ki,=,0.00892
52940734,Ki,=,0.00944
60795,Ki,=,0.004
52942615,Ki,=,0.00681
25068905,Ki,=,0.0163
25068794,Ki,=,0.034
25069243,Ki,=,0.000877
25069353,Ki,=,0.00859
52942916,Ki,=,0.0338
25069015,Ki,=,0.0102
25069241,Ki,=,0.00954
25069299,Ki,=,0.000891
25068850,Ki,=,0.0407
25069240,Ki,=,0.00581
25069122,Ki,=,0.000575
52941358,Ki,=,0.0352
25068906,Ki,=,0.0278
24738459,Ki,=,0.00318
25069072,Ki,=,0.0115
25069301,Ki,=,0.0103
52950060,Ki,=,0.0106
25068963,Ki,=,0.00263
52947380,Ki,=,0.0516
25069355,Ki,=,0.00575
25068966,Ki,=,0.0121
52949885,Ki,=,0.0131
25068962,Ki,=,0.29
25069180,Ki,=,0.00823
25069073,Ki,=,0.00154
25069121,Ki,=,5.75e-05
52949351,Ki,=,0.00234
25069302,Ki,=,0.00549
52948101,Ki,=,0.0166
52948620,Ki,=,0.00591
52947343,Ki,=,0.00986
52945060,Ki,=,0.0136
25068903,Ki,=,0.0807
52949810,Ki,=,0.00931
52950169,Ki,=,0.0245
25068908,Ki,=,0.0445
25069297,Ki,=,0.0112
25068964,Ki,=,0.000302
52944379,Ki,=,0.0218
52946835,Ki,=,0.00246
52947342,Ki,=,0.00901
52948256,Ki,=,0.00381
25069298,Ki,=,0.00141
25069016,Ki,=,0.00447
52942854,Ki,=,0.058
52946792,Ki,=,0.0017
25069074,Ki,=,0.0223
52945840,Ki,=,0.000812
24758715,Ki,=,0.03981
52940961,Ki,=,0.39811
52947516,Ki,=,0.31623
24758947,Ki,=,0.31623
49780809,Ki,=,0.50119
44626929,Ki,=,0.12589
52940788,Ki,=,0.19953
49780808,Ki,=,0.25119
49781255,Ki,=,0.12589
52947507,Ki,=,3.16228
24758832,Ki,=,0.25119
24758945,Ki,=,0.39811
52940753,Ki,=,2.51189
52946432,Ki,=,0.1
52949300,Ki,=,0.19953
52941427,Ki,=,0.31623
49781040,Ki,=,0.19953
52948653,Ki,=,0.39811
49781476,Ki,=,0.39811
24758717,Ki,=,0.25119
24758828,Ki,=,0.50119
52947694,Ki,=,0.1
24758834,Ki,=,1
46931815,Ki,=,0.39811
24758836,Ki,=,0.39811
24758481,Ki,=,0.39811
24758830,Ki,=,0.31623
49836026,Ki,=,0.50119
49783040,Ki,=,0.017
49782601,Ki,=,0.013
52945819,Ki,=,0.016
49782841,Ki,=,0.15
49783039,Ki,=,0.084
49782604,Ki,=,0.055
49782601,Ki,=,0.021
52945819,Ki,=,0.013
49782398,Ki,=,0.0048
9888555,Ki,=,0.095
49782836,Ki,=,0.019
49782602,Ki,=,0.14
44395741,Ki,=,0.063
49782837,Ki,=,0.62
49782600,Ki,=,0.0034
52947756,Ki,=,0.017
49783040,Ki,=,0.022
49782841,Ki,=,0.083
49783042,Ki,=,0.099
3559,Ki,=,0.0011
52943802,Ki,=,0.4
49783041,Ki,=,0.032
52940985,Ki,=,0.2
49782603,Ki,=,0.015
11504230,Ki,=,0.024
49781232,Ki,=,0.0023
49781234,Ki,=,0.00086
49781679,Ki,=,0.002
6603950,Ki,=,0.0073
49781892,Ki,=,0.0071
49781894,Ki,=,0.0061
49781236,Ki,=,0.0023
49781676,Ki,=,0.0016
9932698,Ki,=,0.037
52946023,Ki,=,0.0031
49781680,Ki,=,0.0046
49782794,Ki,=,0.031
49781677,Ki,=,0.0034
49781678,Ki,=,0.0063
49781453,Ki,=,0.0018
9913988,Ki,=,0.0027
60149,Ki,=,0.00045
9848303,Ki,=,0.31
52942381,Ki,=,0.035
49781447,Ki,=,0.0059
1238,Ki,=,0.00067
12765746,Ki,=,0.0011
34580,Ki,=,0.0014
49781235,Ki,=,0.0016
49782791,Ki,=,0.027
49782792,Ki,=,0.0033
9826801,Ki,=,0.14
49781449,Ki,=,0.0019
49781448,Ki,=,0.0029
52942395,Ki,=,0.26
49781450,Ki,=,0.00062
49783042,Ki,=,0.086
11504230,Ki,=,0.018
49783039,Ki,=,0.065
44395741,Ki,=,0.061
3559,Ki,=,0.00087
52943802,Ki,=,0.26
49783041,Ki,=,0.048
49782604,Ki,=,0.046
49782398,Ki,=,0.0036
52940985,Ki,=,0.19
9888555,Ki,=,0.072
49782836,Ki,=,0.022
49782837,Ki,=,0.44
49782600,Ki,=,0.0065
52947756,Ki,=,0.03
49782602,Ki,=,0.2
49782603,Ki,=,0.043
49782998,Ki,=,0.0045
49781681,Ki,=,0.0049
49781452,Ki,=,0.00073
49781893,Ki,=,0.012
49781451,Ki,=,0.0011
49781891,Ki,=,0.0019
49781232,Ki,=,0.00044
49781890,Ki,=,0.00035
28693,Activity,=,0.074
52941078,IC50,=,0.01995
15167693,IC50,=,0.06761
13493789,IC50,=,0.005248
52949580,IC50,=,0.001698
52949583,IC50,=,0.005012
52942259,IC50,=,0.002884
52944653,IC50,=,0.06761
52945905,IC50,=,0.0257
52947127,IC50,=,0.10965
21604779,IC50,=,0.00871
52948318,IC50,=,0.36308
52944657,IC50,=,3.01995
52944701,IC50,=,0.18621
52947128,IC50,=,0.12303
52947124,IC50,=,0.05623
52948326,IC50,=,0.007943
52941038,IC50,=,0.05754
52942303,IC50,=,0.0002884
52944656,IC50,=,0.01096
52945904,IC50,=,0.06457
52947114,IC50,=,0.004169
10000260,IC50,=,0.001413
52944652,IC50,=,0.002291
14762912,IC50,=,0.04571
13493784,IC50,=,0.0006761
52941039,IC50,=,0.0257
52941075,IC50,=,0.001096
52942307,IC50,=,0.001778
15167695,IC50,=,0.25704
52945907,IC50,=,0.003236
52947113,IC50,=,0.31623
52949578,IC50,=,0.001514
52950130,IC50,=,0.01096
13493791,IC50,=,0.001288
44537940,Ki,=,0.605
44554227,Ki,=,2.036
9978683,Ki,=,0.334
44554395,Ki,=,2.243
44554393,Ki,=,1.903
10383646,Ki,=,0.355
15565706,IC50,=,0.05248
52948319,IC50,=,0.0389
52941643,IC50,=,0.20417
52949582,IC50,=,0.01905
52943464,IC50,=,0.000912
52943468,IC50,=,0.01096
52945902,IC50,=,0.005623
52941042,IC50,=,0.007079
52944077,IC50,=,0.005495
52944078,IC50,=,0.01698
15167701,IC50,=,0.0005012
94688,IC50,=,0.01
52942266,IC50,=,0.14125
52944651,IC50,=,0.01698
52947123,IC50,=,0.03236
13493795,IC50,=,0.002692
54477,IC50,=,0.001202
14762911,IC50,=,0.008318
15167698,IC50,=,0.03981
52949614,IC50,=,0.00302
52941040,IC50,=,0.007762
52941076,IC50,=,0.001288
52948320,IC50,=,0.01202
52944655,IC50,=,0.07079
11731962,Ki,=,0.01354
44622882,Ki,=,0.12
11102013,Ki,=,0.0226
11761412,Ki,=,0.027
11761412,EC50,=,0.0017
11426080,Ki,=,0.0085
11761412,Ki,=,0.021
44622882,Ki,=,0.042
9948320,Ki,=,0.077
681,EC50,=,0.209
5095,EC50,=,0.304
52941006,EC50,=,0.0526
16038360,EC50,=,0.108
49850870,Ki,=,0.39811
49850570,Ki,=,0.31623
49850872,Ki,=,0.39811
49850672,Ki,=,0.19953
49850567,Ki,=,0.19953
49850772,Ki,=,0.39811
11304596,Ki,=,0.79433
11397149,Ki,=,0.07943
11292933,Ki,=,0.50119
49850874,Ki,=,0.39811
51003550,IC50,=,0.136
53322638,IC50,=,1.784
37461,IC50,=,0.012
53317208,Ki,=,0.206
53318565,Ki,=,0.174
53325138,Ki,=,0.77
53322522,Ki,=,0.293
52938728,Ki,=,0.661
53322449,Ki,=,1.203
53325137,Ki,=,0.088
53323859,Ki,=,0.6
53317282,Ki,=,0.616
53318564,Ki,=,0.399
53321194,Ki,=,0.141
52938727,Ki,=,7.384
11452692,Ki,=,0.0545
51354565,Ki,=,0.0553
51354278,Ki,=,0.131
51354849,Ki,=,0.0177
51354850,Ki,=,0.052
51354562,Ki,=,0.0151
51355144,Ki,=,0.0277
51355142,Ki,=,0.0134
53317494,Ki,=,0.0379
51355425,Ki,=,0.0317
53325348,Ki,=,0.0271
51355426,Ki,=,0.0576
53326617,Ki,=,0.0648
51355423,Ki,=,0.0705
53326601,Ki,=,0.0344
51355138,Ki,=,0.0178
51354567,Ki,=,0.0214
51355424,Ki,=,0.0132
51354564,Ki,=,0.0209
51355140,Ki,=,0.0142
51354563,Ki,=,0.0352
51354852,Ki,=,0.0592
51354854,Ki,=,0.0151
52937776,Ki,=,0.077
52937777,Ki,=,0.043
52937680,Ki,=,0.24
11615489,Ki,=,0.27
10939167,Ki,=,0.042
52937871,Ki,=,4.7
52937876,EC50,=,0.026
10939167,EC50,=,0.012
52937876,EC50,=,0.37
52937876,EC50,=,0.11
52937876,EC50,=,0.00051
52937876,Ki,=,0.0053
52937777,Ki,=,0.1
52937875,Ki,=,0.3
52937776,Ki,=,0.15
52937680,Ki,=,0.27
11615489,Ki,=,0.41
10939167,Ki,=,0.048
11615489,Ki,=,0.0046
52937876,Ki,=,0.001
52937875,Ki,=,0.049
52937871,Ki,=,8.4
53327908,Ki,=,0.013
54583898,Ki,=,0.0088
54585810,Ki,=,0.063
25256814,Ki,=,0.007
54581964,Ki,=,0.0021
54585811,Ki,=,0.022
25256816,Ki,=,0.0015
54583898,Ki,=,0.024
54585810,Ki,=,0.052
54580905,Ki,=,0.038
54580906,Ki,=,0.016
25256816,Ki,=,0.0039
54581964,Ki,=,0.0051
25256814,Ki,=,0.021
54581963,Ki,=,0.0032
46893146,Ki,=,0.011
54585811,Ki,=,0.038
53327908,Ki,=,0.0071
54583897,Ki,=,0.026
54580905,Ki,=,0.015
54580906,Ki,=,0.0048
54583897,Ki,=,0.0092
54581963,Ki,=,0.00093
46893146,Ki,=,0.0069
21073788,Ki,=,0.001
21073656,Ki,=,0.001
51356569,EC50,=,0.951
21073587,Ki,=,0.001
11495769,Ki,=,0.0014
11697676,Ki,=,0.00081
11554167,Ki,=,0.0012
21073579,Ki,=,0.0025
21073606,Ki,=,0.0016
21073793,Ki,=,0.00071
21073584,Ki,=,0.001
21073595,Ki,=,0.0057
21073731,Ki,=,0.001
11647443,Ki,=,0.001
21073563,Ki,=,0.0025
11633739,Ki,=,0.0017
21073658,Ki,=,0.003
11213062,Ki,=,0.001
21073216,Ki,=,0.001
21073533,Ki,=,0.002
21073690,Ki,=,0.002
54586179,Ki,=,0.003
21073872,Ki,=,0.0026
11662306,Ki,=,0.001
60795,Ki,=,0.0018
21073716,Ki,=,0.006
21073667,Ki,=,0.0011
21073817,Ki,=,0.005
11477180,Ki,=,0.0933
53248260,Ki,=,0.302
53248159,Ki,=,0.378
53248345,Ki,=,0.196
53248393,Ki,=,5.27
53248394,Ki,=,0.869
3038495,Ki,=,0.0336
53248258,IC50,=,0.421
5355,IC50,=,0.01028
53248395,Ki,=,2.06
53248346,Ki,=,0.269
54584336,Ki,=,0.0699
54585306,Ki,=,0.0647
53248347,Ki,=,0.119
53248257,Ki,=,4.26
53248261,Ki,=,0.23
53248213,Ki,=,0.526
9891901,Ki,=,0.112
54580387,Ki,=,0.162
53248259,Ki,=,0.472
53248158,Ki,=,0.39
53248212,Ki,=,0.421
53248258,Ki,=,0.241
9980998,Ki,=,0.0448
53248298,Ki,=,0.195
53248256,Ki,=,2.89
53248211,IC50,=,1.6
53248209,Kd,=,3e-05
53248349,Ki,=,2.09
53248210,Ki,=,0.274
53248211,Ki,=,0.279
53248208,Ki,=,0.329
53248348,Ki,=,0.313
53248209,Ki,=,9.163
3559,Ki,=,0.001
53359025,Ki,=,1.724
11338096,Ki,=,2.85
53364153,Ki,=,0.016
53361301,Ki,=,0.022
53363201,Ki,=,0.0098
53364083,Ki,=,0.036
3559,Ki,=,0.0015
53363109,Ki,=,0.063
53364154,Ki,=,0.023
53364226,Ki,=,0.0028
53363110,Ki,=,0.052
53364155,Ki,=,0.017
53363199,Ki,=,0.068
53363202,Ki,=,0.019
53361302,Ki,=,0.067
53363200,Ki,=,0.018
53364225,Ki,=,0.0033
53364083,Ki,=,0.032
53364154,Ki,=,0.017
53363199,Ki,=,0.1
53363202,Ki,=,0.017
3559,Ki,=,0.0011
53363109,Ki,=,0.07
53363201,Ki,=,0.0073
53361302,Ki,=,0.053
53363200,Ki,=,0.016
53364225,Ki,=,0.0034
53364155,Ki,=,0.0082
53364226,Ki,=,0.0037
53363110,Ki,=,0.067
53364153,Ki,=,0.025
53361301,Ki,=,0.041
53364227,Ki,=,0.0062
53361301,Ki,=,0.035
53361302,Ki,=,0.012
53364227,Ki,=,0.0048
53362715,Ki,=,2.005
53362719,Ki,=,0.352
127708,Ki,=,0.854
53362841,Ki,=,4.3
53362840,Ki,=,2.8
46176231,EC50,=,0.32
46176233,Ki,=,0.342
53362716,Ki,=,2.2
46176231,Ki,=,0.174
53362717,Ki,=,0.851
25141414,Ki,=,0.0555
53362655,Ki,=,0.871
46176312,Ki,=,0.296
16049309,IC50,=,1
16049160,IC50,=,3.98107
16049028,IC50,=,0.63096
16049234,IC50,=,1.58489
16049158,IC50,=,2.51189
16049026,IC50,=,0.79433
16049374,IC50,=,1.58489
16049024,IC50,=,0.19953
56670092,IC50,=,2.51189
16049162,IC50,=,0.50119
183812,IC50,=,0.1
16049376,IC50,=,1
56673609,IC50,=,1.99526
16049090,IC50,=,3.98107
16049448,IC50,=,0.39811
56673674,IC50,=,0.79433
16049377,IC50,=,3.16228
56678598,Ki,=,2.604
56661544,Ki,=,0.0048
56664951,Ki,=,0.0073
56658007,Ki,=,0.0074
56681926,Ki,=,0.0046
56664947,Ki,=,0.145
60795,Ki,=,0.0031
53248674,Ki,=,0.00014
56658005,Ki,=,0.309
53248676,Ki,=,7e-05
53248672,Ki,=,0.00026
56678600,Ki,=,0.0026
56664949,Ki,=,0.0253
56675268,Ki,=,0.102
53249133,Ki,=,0.00022
56681924,Ki,=,0.611
37461,Ki,=,0.0005
53391632,Ki,=,1.35
53391731,Ki,=,1.489
9889700,Activity,=,2
90664601,IC50,=,1.369
90664962,IC50,=,0.908
54753271,Ki,=,0.87
56658155,Ki,=,1.648
56661666,Ki,=,0.484
56678761,Ki,=,0.556
56675413,Ki,=,0.432
56682068,Ki,=,5.791
56658156,Ki,=,5.866
56675412,Ki,=,1.025
56658157,Ki,=,0.089
25010776,IC50,=,4.5
46917563,Ki,=,0.012
56833464,Ki,=,0.025
46917637,Ki,=,0.014
53361302,Ki,=,0.067
56833379,Ki,=,0.11
56833463,Ki,=,0.017
3559,Ki,=,0.0015
56833378,Ki,=,0.016
53361301,Ki,=,0.022
56833378,EC50,=,0.44
54562,EC50,=,0.14
46917563,EC50,=,0.013
46917637,EC50,=,0.38
56833463,Ki,=,0.012
46917563,Ki,=,0.0041
56833464,Ki,=,0.017
3559,Ki,=,0.0011
56833378,Ki,=,0.016
53361301,Ki,=,0.041
53361302,Ki,=,0.053
56833379,Ki,=,0.11
46917637,Ki,=,0.0088
9797495,Ki,=,7.6
56926586,Ki,=,9
56926586,Ki,=,6.1
9797495,Ki,=,5.7
57393627,Ki,=,0.066
57398875,Ki,=,0.0039
56837636,Ki,=,0.0064
57402365,Ki,=,0.27
57391896,Ki,=,0.051
57400556,Ki,=,0.018
57391897,Ki,=,0.029
57390116,Ki,=,0.0066
57402787,Ki,=,0.0084
57393634,Ki,=,0.27
57390118,Ki,=,0.025
56837634,Ki,=,0.04
57390117,Ki,=,0.78
57402366,Ki,=,0.0083
57391895,Ki,=,0.042
57390119,Ki,=,0.047
57395340,Ki,=,0.29
57395341,Ki,=,0.067
57393627,Ki,=,0.15
57398875,Ki,=,0.0047
56837419,Ki,=,0.02
56837636,Ki,=,0.016
57393628,Ki,=,0.00059
57390115,Ki,=,0.044
56837419,Ki,=,0.014
57390117,Ki,=,0.32
57402366,Ki,=,0.0046
57400557,Ki,=,0.012
56837635,Ki,=,0.016
57390116,Ki,=,0.0018
57402787,Ki,=,0.0027
57391897,Ki,=,0.0064
57402365,Ki,=,0.14
57390118,Ki,=,0.011
56837634,Ki,=,0.025
57391896,Ki,=,0.02
57400556,Ki,=,0.003
57390119,Ki,=,0.032
57395340,Ki,=,0.083
57395341,Ki,=,0.032
57400562,Ki,=,9.7
57391895,Ki,=,0.019
57393634,Ki,=,0.28
11581443,Ki,=,0.13
11581443,Ki,=,0.09
57393628,Ki,=,0.0018
57390115,Ki,=,0.095
57400557,Ki,=,0.025
56837635,Ki,=,0.038
9818423,Ki,=,0.302
10379766,Ki,=,0.42
6603820,Ki,=,0.058
57394992,IC50,=,0.5
10457264,IC50,=,1.5
16738927,IC50,=,2.51189
57401436,IC50,=,1.99526
24900937,IC50,=,3.16228
24901416,IC50,=,0.79433
24900811,IC50,=,2.51189
24901144,IC50,=,0.39811
24900685,IC50,=,1.58489
24901351,IC50,=,0.63096
57400229,IC50,=,0.39811
24901143,IC50,=,0.25119
24901348,IC50,=,1
24900942,IC50,=,1
24901210,IC50,=,0.63096
24901284,IC50,=,0.07943
24901285,IC50,=,0.12589
24900689,EC50,=,0.25119
44209472,Ki,=,0.186
21527771,Ki,=,0.0053
57394810,Ki,=,0.185
21533446,Ki,=,0.0088
44209480,Ki,=,0.124
57391307,Ki,=,0.39
57396571,Ki,=,0.447
57401820,Ki,=,0.211
57391216,Ki,=,0.424
57398351,Ki,=,0.041
57403525,Ki,=,0.024
57391306,Ki,=,0.998
57401706,Ki,=,0.183
24901349,IC50,=,1.99526
24900689,IC50,=,1
57391554,IC50,=,0.79433
24900751,IC50,=,1.25893
24901283,IC50,=,0.79433
24901141,IC50,=,0.25119
24900426,IC50,=,0.31623
24900750,IC50,=,0.79433
57398562,IC50,=,2.51189
24900812,IC50,=,5.01187
24900749,IC50,=,1
24900813,IC50,=,0.63096
24901209,IC50,=,0.39811
24901347,IC50,=,1.99526
3069135,Ki,=,0.037
10065083,Ki,=,0.098
57396484,Ki,=,0.636
57398352,Ki,=,4.753
57401819,Ki,=,0.284
3050372,Ki,=,0.119
57393083,Ki,=,0.269
5405,IC50,=,6.167
5405,Ki,=,2.056
5452,IC50,=,0.035
5452,Ki,=,0.012
941361,IC50,=,0.352
941361,Ki,=,0.117
3117,Ki,=,7.673
5467,IC50,=,1.232
5467,Ki,=,0.411
2733526,Ki,=,4.628
8223,IC50,=,0.0043
8223,Ki,=,0.001433
8226,IC50,=,0.829
8226,Ki,=,0.276
4168,IC50,=,0.127
4168,Ki,=,0.042
444034,IC50,=,0.001474
444034,Ki,=,0.000491
6761,IC50,=,0.00405
6761,Ki,=,0.00135
4189,Ki,=,4.168
3055,IC50,=,3.29
3055,Ki,=,1.097
443884,IC50,=,0.552
443884,Ki,=,0.184
134551,IC50,=,0.00195
134551,Ki,=,0.00065
8969,IC50,=,2.06
8969,Ki,=,0.687
2913,IC50,=,0.164
2913,Ki,=,0.055
3168,IC50,=,0.002407
3168,Ki,=,0.000802
10531,IC50,=,0.00888
10531,Ki,=,0.00296
6918276,IC50,=,0.157
6918276,Ki,=,0.052
2247,IC50,=,4.521
2247,Ki,=,1.507
73453,IC50,=,0.005032
73453,Ki,=,0.001677
47811,IC50,=,0.111
47811,Ki,=,0.037
8447,IC50,=,5.866
8447,Ki,=,1.955
5355,IC50,=,0.205
5355,Ki,=,0.068
28693,IC50,=,0.063
28693,Ki,=,0.021
2160,IC50,=,1.009
2160,Ki,=,0.336
9681,IC50,=,0.807
9681,Ki,=,0.269
28864,IC50,=,0.00286
28864,Ki,=,0.000953
196129,IC50,=,0.702
